자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시
송파구,서울특별시 송파구 방이동 양재대로71길 16 ,도심공원,37.5111618,127.1250305,1,2021-01-12
송파구,서울특별시 송파구 방이동 가락로 259 금성빌라,도심공원,37.51186752,127.1180725,1,2021-01-12
송파구,신천동 32 롯데월드 타워 맞은편,도심공원,37.51199147,127.1038976,1,2021-01-12
송파구,서울특별시 송파구 신천동 송파나루길 166 석촌호수 동호 관리사무소 및 화장실,도심공원,37.51214464,127.107707,3,2021-01-12
송파구,서울특별시 송파구 신천동 송파나루길 206 송파관광정보센터,도심공원,37.5123021,127.1048257,1,2021-01-12
송파구,신천동 32 롯데월드몰 서편 맞은편,도심공원,37.512634,127.1054319,2,2021-01-12
송파구,서울특별시 송파구 방이동 백제고분로 474 ,도심공원,37.51272115,127.1149615,1,2021-01-12
송파구,서울특별시 송파구 방이동 양재대로71길 42 ,도심공원,37.51296747,127.1233293,3,2021-01-12
송파구,잠실동 22 부리근린공원 입구 주변,도심공원,37.51302921,127.086803,4,2021-01-12
송파구,서울특별시 송파구 방이동 오금로13길 21 ,도심공원,37.51307297,127.1102829,2,2021-01-12
송파구,서울특별시 송파구 신천동 잠실로 209 ,도심공원,37.51314037,127.1064672,1,2021-01-12
송파구,서울특별시 송파구 방이동 오금로 95 국제빌딩,도심공원,37.5134595,127.1071377,1,2021-01-12
송파구,잠실동 19(뽕나무근린공원 내),도심공원,37.51383838,127.0821215,1,2021-01-12
송파구,서울특별시 송파구 방이동 오금로11길 64 방이중학교,도심공원,37.51455688,127.1139832,1,2021-01-12
송파구,서울특별시 송파구 방이동 위례성대로 2 장은빌딩,도심공원,37.51645519,127.1123525,1,2021-01-12
송파구,신천동 17-10 하늘가림근린공원 중앙정자 앞,도심공원,37.51946892,127.107228,4,2021-01-12
송파구,신천동 20-7(온조마루근린공원 내),도심공원,37.51992798,127.1098328,1,2021-01-12
송파구,서울특별시 송파구 풍납동 토성로3길 11 칼라하우스202동,도심공원,37.53233337,127.1121292,1,2021-01-12
송파구,서울특별시 송파구 풍납동 한가람로 410 ,도심공원,37.53443488,127.1121329,1,2021-01-12
송파구,서울특별시 송파구 풍납동 바람드리22길 3 ,도심공원,37.53605522,127.1214696,2,2021-01-12
송파구,서울특별시 송파구 풍납동 바람드리23길 1 ,도심공원,37.53728099,127.121315,4,2021-01-12
송파구,서울특별시 송파구 풍납동 천호대로152길 9 ,도심공원,37.53825378,127.1219635,4,2021-01-12
송파구,서울특별시 송파구 풍납동 바람드리13길 17 ,도심공원,37.53941464,127.1201892,5,2021-01-12
송파구,서울특별시 송파구 장지동 성남대로 1565 ,방범,37.46930028,127.1260623,3,2021-01-12
송파구,장지동 612-8 화훼마을,방범,37.4699123,127.1255562,3,2021-01-12
송파구,장지동 925,방범,37.47431183,127.1424255,5,2021-01-12
송파구,위례동 2,방범,37.47451401,127.1387177,3,2021-01-12
송파구,장지동 393,방범,37.47543,127.1421,3,2021-01-12
송파구,장지동 393,방범,37.4755,127.14112,4,2021-01-12
송파구,위례동 1,방범,37.47609711,127.1375122,3,2021-01-12
송파구,위례동 3,방범,37.47726059,127.1415176,4,2021-01-12
송파구,장지동 390-4,방범,37.47734451,127.1371002,3,2021-01-12
송파구,장지동 393,방범,37.477498,127.142812,5,2021-01-12
송파구,장지동 844 701동 앞,방범,37.47898923,127.1297939,2,2021-01-12
송파구,장지동 885 위례스타힐스아파트 2509 맞은편 휴먼링,방범,37.47916417,127.1474178,5,2021-01-12
송파구,서울특별시 송파구 장지동 충민로6길 67 삼광교통(주)사옥,방범,37.47971725,127.1352692,2,2021-01-12
송파구,장지동 859-3 지하보도입구,방범,37.47990378,127.1342531,2,2021-01-12
송파구,서울특별시 송파구 문정동 송파대로 106 ,방범,37.48001257,127.1268428,2,2021-01-12
송파구,서울특별시 송파구 문정동 송파대로 106 동부주택브리앙뜨,방범,37.48036373,127.1257734,3,2021-01-12
송파구,서울특별시 송파구 장지동 충민로6길 61 서울버스,방범,37.48045731,127.1378403,2,2021-01-12
송파구,장지동 420,방범,37.480791,127.1431,5,2021-01-12
송파구,서울특별시 송파구 장지동 충민로 99 문현중학교,방범,37.48089981,127.1283798,1,2021-01-12
송파구,장지동 848 아이코리아 앞,방범,37.48093318,127.1330235,3,2021-01-12
송파구,서울특별시 송파구 문정동 새말로10길 9 정윤빌리지,방범,37.48103213,127.127622,3,2021-01-12
송파구,서울특별시 송파구 장지동 위례광장로 215 위례스타힐스,방범,37.48126984,127.1446762,3,2021-01-12
송파구,서울특별시 송파구 문정동 새말로10길 9 정윤빌리지,방범,37.48138628,127.1275763,2,2021-01-12
송파구,장지동 887 송파학사(밀리토피아) 맞은편 휴먼링,방범,37.48143741,127.1475037,5,2021-01-12
송파구,서울특별시 송파구 장지동 위례광장로 185 위례신도시 송파푸르지오,방범,37.48156357,127.141983,4,2021-01-12
송파구,서울특별시 송파구 문정동 새말로6길 24 ,방범,37.48194236,127.1287574,3,2021-01-12
송파구,서울특별시 송파구 문정동 새말로12길 3 ,방범,37.48250489,127.1293774,3,2021-01-12
송파구,서울특별시 송파구 문정동 새말로 133 부일빌딩,방범,37.48350859,127.1285664,3,2021-01-12
송파구,서울특별시 송파구 문정동 새말로 145 B.K상사,방범,37.48431396,127.1296082,1,2021-01-12
송파구,서울특별시 송파구 문정동 새말로 148 ,방범,37.48451614,127.1307449,3,2021-01-12
송파구,서울특별시 송파구 문정동 새말로13길 9 ,방범,37.48472054,127.1281791,4,2021-01-12
송파구,서울특별시 송파구 문정동 새말로 172 트윈팰리스,방범,37.48536301,127.1321793,1,2021-01-12
송파구,서울특별시 송파구 문정동 새말로15길 7 ,방범,37.48579788,127.1293411,5,2021-01-12
송파구,문정동 150 올림픽훼밀리타운 309동 앞,방범,37.48626847,127.1133972,4,2021-01-12
송파구,서울특별시 송파구 문정동 송파대로 178 가로분식점,방범,37.48654556,127.1229935,3,2021-01-12
송파구,서울특별시 송파구 문정동 문정로 11 ,방범,37.48667887,127.1243972,3,2021-01-12
송파구,문정동 150 올림픽훼밀리타운 233동 앞,방범,37.48680944,127.1149935,4,2021-01-12
송파구,서울특별시 송파구 문정동 동남로6길 25 전원빌라,방범,37.48709566,127.1253493,4,2021-01-12
송파구,서울특별시 송파구 문정동 문정로 55 ,방범,37.48728943,127.1286163,6,2021-01-12
송파구,서울특별시 송파구 문정동 동남로2길 21 유성빌라트,방범,37.48730087,127.1231232,2,2021-01-12
송파구,서울특별시 송파구 문정동 동남로2길 15 ,방범,37.48738002,127.1225322,4,2021-01-12
송파구,서울특별시 송파구 문정동 동남로6길 29 ,방범,37.4874115,127.1266403,3,2021-01-12
송파구,서울특별시 송파구 문정동 송이로 238 해파빌딩,방범,37.48743508,127.1312965,3,2021-01-12
송파구,서울특별시 송파구 문정동 동남로2길 21 호연하우스,방범,37.48766708,127.1243134,4,2021-01-12
송파구,문정동 150 호순이상가 앞,방범,37.48793108,127.1182304,4,2021-01-12
송파구,서울특별시 송파구 문정동 동남로 94 ,방범,37.48802092,127.122808,3,2021-01-12
송파구,서울특별시 송파구 문정동 동남로4길 13 ,방범,37.488039,127.124815,3,2021-01-12
송파구,서울특별시 송파구 문정동 송이로37가길 22 광남캐스빌아파트,방범,37.48812681,127.1353298,3,2021-01-12
송파구,서울특별시 송파구 문정동 동남로 94 ,방범,37.4885788,127.1224442,1,2021-01-12
송파구,문정동 150,방범,37.488733,127.120777,4,2021-01-12
송파구,서울특별시 송파구 문정동 동남로8길 29 ,방범,37.48876572,127.1273422,1,2021-01-12
송파구,서울특별시 송파구 문정동 동남로4길 13 ,방범,37.48892188,127.1249632,3,2021-01-12
송파구,서울특별시 송파구 문정동 동남로2길 5 문정캐슬,방범,37.48896027,127.1237564,1,2021-01-12
송파구,서울특별시 송파구 문정동 동남로6가길 2 ,방범,37.48897171,127.1256027,1,2021-01-12
송파구,서울특별시 송파구 문정동 송이로31길 24 자나투빌,방범,37.48950421,127.1349553,3,2021-01-12
송파구,서울특별시 송파구 문정동 동남로8길 13 ,방범,37.48954391,127.1261292,1,2021-01-12
송파구,서울특별시 송파구 거여동 양산로4길 13 우토 파크빌딩,방범,37.48959281,127.1449142,4,2021-01-12
송파구,서울특별시 송파구 문정동 중대로 16 문정2동주민센터,방범,37.48960071,127.1100094,3,2021-01-12
송파구,서울특별시 송파구 문정동 송이로31길 20 대동아트빌라,방범,37.48971558,127.1334076,1,2021-01-12
송파구,서울특별시 송파구 거여동 양산로 1 브니엘교회,방범,37.48974991,127.1428757,3,2021-01-12
송파구,서울특별시 송파구 문정동 동남로4길 7 ,방범,37.48978806,127.1243362,4,2021-01-12
송파구,서울특별시 송파구 가락동 송파대로 220 가락한신아파트,방범,37.48991013,127.1211929,2,2021-01-12
송파구,서울특별시 송파구 문정동 송이로 190 현대자동차공업사,방범,37.49003454,127.1275245,3,2021-01-12
송파구,서울특별시 송파구 가락동 동남로 117 ,방범,37.49005376,127.1243316,2,2021-01-12
송파구,서울특별시 송파구 가락동 동남로3길 4 ,방범,37.49014282,127.122467,2,2021-01-12
송파구,서울특별시 송파구 거여동 양산로8길 41 ,방범,37.49018598,127.1483911,2,2021-01-12
송파구,서울특별시 송파구 문정동 송이로31길 30 ,방범,37.49022293,127.1339874,1,2021-01-12
송파구,서울특별시 송파구 문정동 송파대로27길 30 태림빌딩,방범,37.4906566,127.115307,2,2021-01-12
송파구,서울특별시 송파구 문정동 동남로 126 송학빌딩,방범,37.490705,127.1259101,2,2021-01-12
송파구,서울특별시 송파구 거여동 마천로 392 ,방범,37.49075699,127.1569214,1,2021-01-12
송파구,서울특별시 송파구 거여동 오금로64나길 26 ,방범,37.49080658,127.1491394,2,2021-01-12
송파구,서울특별시 송파구 거여동 양산로8길 35 ,방범,37.49090279,127.1472245,1,2021-01-12
송파구,서울특별시 송파구 거여동 양산로 21 거송빌라,방범,37.49110472,127.1435083,2,2021-01-12
송파구,서울특별시 송파구 마천동 감이남로 5 ,방범,37.491117,127.158031,4,2021-01-12
송파구,서울특별시 송파구 가락동 중대로 70 가로판매대,방범,37.491129,127.116895,4,2021-01-12
송파구,서울특별시 송파구 거여동 오금로64가길 14 ,방범,37.49116,127.148508,3,2021-01-12
송파구,서울특별시 송파구 거여동 양산로8길 29 현대그린빌라,방범,37.49127609,127.1479864,3,2021-01-12
송파구,서울특별시 송파구 거여동 양산로8길 29 현대그린빌라,방범,37.49128142,127.1475285,5,2021-01-12
송파구,서울특별시 송파구 가락동 동남로 129 ,방범,37.49148376,127.1250837,3,2021-01-12
송파구,서울특별시 송파구 마천동 감이남로 5 ,방범,37.4916153,127.1583557,1,2021-01-12
송파구,서울특별시 송파구 거여동 양산로8길 29 현대그린빌라,방범,37.49176917,127.1473591,4,2021-01-12
송파구,문정동 150-2 가락시장역 7번 출구 앞,방범,37.49176952,127.1188972,3,2021-01-12
송파구,서울특별시 송파구 거여동 오금로64가길 14 ,방범,37.49183655,127.1482162,1,2021-01-12
송파구,서울특별시 송파구 마천동 마천로 367 ,방범,37.49186929,127.1554739,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 313 ,방범,37.49200821,127.1564407,2,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 544 ,방범,37.49206924,127.1503448,1,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 508 스타빌딩,방범,37.49210096,127.1458136,4,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 534 ,방범,37.49213642,127.1485687,4,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 544 ,방범,37.49223833,127.1492464,2,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 500 동양빌딩,방범,37.49224091,127.1442413,5,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 500 동양빌딩,방범,37.4922738,127.1449013,4,2021-01-12
송파구,서울특별시 송파구 가락동 동남로 145 녹원빌딩,방범,37.49239095,127.1262082,4,2021-01-12
송파구,서울특별시 송파구 마천동 감이남로 19 ,방범,37.49244328,127.1582307,4,2021-01-12
송파구,서울특별시 송파구 가락동 동남로14길 15 ,방범,37.49254227,127.131073,1,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 508 스타빌딩,방범,37.49254638,127.1459569,3,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 500 동양빌딩,방범,37.492589,127.144139,3,2021-01-12
송파구,서울특별시 송파구 가락동 송이로24길 11 더 블리스,방범,37.49263,127.1230164,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 314 마천동 금호어울림2차 아파트,방범,37.49277042,127.1551747,2,2021-01-12
송파구,서울특별시 송파구 가락동 문정로 141 가락동양씨빌딩,방범,37.49279785,127.1353989,1,2021-01-12
송파구,서울특별시 송파구 마천동 마천로 349 ,방범,37.49280157,127.1534748,2,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로43라길 31 ,방범,37.4928627,127.1570587,4,2021-01-12
송파구,서울특별시 송파구 거여동 양산로7길 11 ,방범,37.49287949,127.1427069,4,2021-01-12
송파구,서울특별시 송파구 마천동 마천로59길 18 ,방범,37.49309158,127.1545105,1,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 476 성민빌,방범,37.49312659,127.1416924,2,2021-01-12
송파구,서울특별시 송파구 가락동 동남로11길 9 ,방범,37.49316536,127.1276827,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 301 ,방범,37.49320602,127.1551132,1,2021-01-12
송파구,서울특별시 송파구 가락동 동남로11길 22 ,방범,37.49320779,127.1268982,4,2021-01-12
송파구,서울특별시 송파구 가락동 송이로 157 가윤웨딩뷔페,방범,37.49330236,127.1255515,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 301 ,방범,37.49336374,127.1559927,3,2021-01-12
송파구,서울특별시 송파구 마천동 마천로59길 18 삼성주택,방범,37.49338996,127.1533153,4,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 480 삼덕빌딩,방범,37.49339294,127.142189,4,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 515 ,방범,37.49345398,127.1462479,3,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 525 ,방범,37.49347871,127.1473978,3,2021-01-12
송파구,서울특별시 송파구 가락동 동남로18길 37 ,방범,37.49349,127.134441,4,2021-01-12
송파구,서울특별시 송파구 가락동 문정로 163 ,방범,37.49353087,127.137136,2,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로43라길 21 ,방범,37.49358946,127.1577218,6,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 301 ,방범,37.49366168,127.1554401,1,2021-01-12
송파구,서울특별시 송파구 가락동 중대로 124 ,방범,37.49369288,127.1221674,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로43라길 21 ,방범,37.49375916,127.1570358,1,2021-01-12
송파구,서울특별시 송파구 가락동 중대로 97 ,방범,37.49379754,127.1190436,4,2021-01-12
송파구,서울특별시 송파구 거여동 거마로 8 ,방범,37.49389188,127.1454103,3,2021-01-12
송파구,서울특별시 송파구 가락동 문정로 151 ,방범,37.4939024,127.1367492,4,2021-01-12
송파구,서울특별시 송파구 가락동 동남로13길 27 ,방범,37.49407377,127.1261244,2,2021-01-12
송파구,서울특별시 송파구 거여동 거마로 9 ,방범,37.49411006,127.1440922,5,2021-01-12
송파구,서울특별시 송파구 거여동 오금로 465 문창빌딩,방범,37.49411774,127.14151,2,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 286 ,방범,37.49419979,127.1549912,2,2021-01-12
송파구,서울특별시 송파구 마천동 마천로57길 16 마천 금호아파트,방범,37.49426842,127.1538889,2,2021-01-12
송파구,서울특별시 송파구 마천동 마천로57길 16 마천 금호아파트,방범,37.494286,127.153263,3,2021-01-12
송파구,서울특별시 송파구 거여동 오금로61길 20 현대아파트,방범,37.49450456,127.1472433,4,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 299 마천동2공영주차장,방범,37.49459457,127.1563187,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로43라길 11 ,방범,37.49465957,127.1575046,3,2021-01-12
송파구,서울특별시 송파구 가락동 송파대로 274 대한소방공제회관,방범,37.49485016,127.1174698,1,2021-01-12
송파구,서울특별시 송파구 가락동 동남로16길 5 잠실교회 제2성전,방범,37.49487272,127.1313363,3,2021-01-12
송파구,서울특별시 송파구 가락동 송이로 139 우진빌딩,방범,37.49498367,127.1241989,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 287 ,방범,37.4950676,127.1556854,3,2021-01-12
송파구,서울특별시 송파구 가락동 동남로20길 19 ,방범,37.49508376,127.1345027,1,2021-01-12
송파구,서울특별시 송파구 가락동 송파대로28길 35 송파NSuite,방범,37.49517441,127.1214294,1,2021-01-12
송파구,서울특별시 송파구 가락동 송이로23길 16 ,방범,37.49522018,127.1259995,4,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 287 ,방범,37.4952507,127.1554184,3,2021-01-12
송파구,서울특별시 송파구 가락동 송이로23길 16 ,방범,37.49532986,127.125422,2,2021-01-12
송파구,서울특별시 송파구 가락동 동남로20길 19 ,방범,37.4954071,127.1346283,1,2021-01-12
송파구,서울특별시 송파구 가락동 송이로20길 12 ,방범,37.49549866,127.119339,4,2021-01-12
송파구,서울특별시 송파구 가락동 중대로 148 삼성빌딩,방범,37.49565887,127.1247101,2,2021-01-12
송파구,서울특별시 송파구 가락동 송이로20길 11 ,방범,37.49578857,127.1206512,1,2021-01-12
송파구,서울특별시 송파구 마천동 마천로 305 ,방범,37.4958285,127.1508668,4,2021-01-12
송파구,서울특별시 송파구 가락동 동남로20길 19 ,방범,37.49587301,127.1345552,3,2021-01-12
송파구,서울특별시 송파구 거여동 거마로9길 7 ,방범,37.4960755,127.1448608,4,2021-01-12
송파구,서울특별시 송파구 가락동 중대로 160 효성자동차종합서비스,방범,37.49610486,127.1259264,2,2021-01-12
송파구,서울특별시 송파구 가락동 중대로9길 32 상원빌딩,방범,37.49611664,127.1185684,4,2021-01-12
송파구,서울특별시 송파구 마천동 마천로 295 메디파크빌딩,방범,37.49619293,127.149559,2,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로39길 15 ,방범,37.4962616,127.1556549,2,2021-01-12
송파구,서울특별시 송파구 가락동 오금로 420 유니팜코리아,방범,37.49627529,127.1364661,2,2021-01-12
송파구,서울특별시 송파구 마천동 마천로 287 마천2동주민센터,방범,37.49632284,127.148958,3,2021-01-12
송파구,서울특별시 송파구 가락동 동남로20길 17 ,방범,37.49656824,127.134781,3,2021-01-12
송파구,서울특별시 송파구 가락동 동남로9길 45 가나빌딩,방범,37.49658248,127.1268175,2,2021-01-12
송파구,서울특별시 송파구 마천동 마천로51길 22 ,방범,37.49669266,127.1522217,1,2021-01-12
송파구,서울특별시 송파구 거여동 거마로3길 42 현대골든빌라,방범,37.49675781,127.1407423,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 264 ,방범,37.49677277,127.1539536,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 264 ,방범,37.49691772,127.1530228,1,2021-01-12
송파구,서울특별시 송파구 가락동 동남로17길 5 ,방범,37.49709824,127.1314425,3,2021-01-12
송파구,서울특별시 송파구 마천동 거마로20길 27 ,방범,37.49710083,127.1498032,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로39길 7 ,방범,37.49711164,127.1554795,4,2021-01-12
송파구,서울특별시 송파구 가락동 송이로23길 52 태성빌,방범,37.4971604,127.1283147,3,2021-01-12
송파구,서울특별시 송파구 거여동 거마로 45 ,방범,37.49735195,127.1452875,3,2021-01-12
송파구,서울특별시 송파구 가락동 동남로9길 58 ,방범,37.49735511,127.1268034,5,2021-01-12
송파구,서울특별시 송파구 거여동 거마로7길 40 ,방범,37.49740982,127.1410751,2,2021-01-12
송파구,서울특별시 송파구 가락동 송이로 90 승원빌딩,방범,37.49743513,127.1205207,3,2021-01-12
송파구,서울특별시 송파구 마천동 거마로22길 37 ,방범,37.49747832,127.1513851,5,2021-01-12
송파구,서울특별시 송파구 가락동 중대로 170 국제빌딩,방범,37.49749737,127.1259893,2,2021-01-12
송파구,서울특별시 송파구 마천동 거마로22길 30 ,방범,37.49755437,127.150339,4,2021-01-12
송파구,서울특별시 송파구 마천동 마천로51가길 9 ,방범,37.49756514,127.152965,4,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로 6 ,방범,37.49762965,127.0975093,4,2021-01-12
송파구,서울특별시 송파구 가락동 오금로 400 ,방범,37.49773026,127.1343613,3,2021-01-12
송파구,서울특별시 송파구 거여동 거마로 49 ,방범,37.49778748,127.1462708,2,2021-01-12
송파구,서울특별시 송파구 마천동 거마로20길 11 ,방범,37.49785993,127.1485115,3,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로2길 4 예진하우스,방범,37.49786758,127.0988159,3,2021-01-12
송파구,서울특별시 송파구 마천동 거마로22길 37 ,방범,37.4978714,127.1518707,1,2021-01-12
송파구,서울특별시 송파구 거여동 거마로13길 14 ,방범,37.49787722,127.1440637,4,2021-01-12
송파구,서울특별시 송파구 마천동 거마로20길 11 ,방범,37.4978981,127.1480103,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로39길 7 ,방범,37.49798584,127.1556015,4,2021-01-12
송파구,서울특별시 송파구 마천동 거마로22길 15 ,방범,37.49803162,127.1496658,1,2021-01-12
송파구,서울특별시 송파구 거여동 마천로 264 흥일빌딩,방범,37.49812888,127.1469765,1,2021-01-12
송파구,서울특별시 송파구 가락동 중대로 186 ,방범,37.49817925,127.126198,3,2021-01-12
송파구,서울특별시 송파구 가락동 양재대로60길 3 문산부인과,방범,37.498242,127.116994,3,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로 31 동승빌딩,방범,37.49829865,127.1006317,1,2021-01-12
송파구,서울특별시 송파구 마천동 거마로22길 9 ,방범,37.49833679,127.1489487,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로32길 40 라움빌,방범,37.49835,127.0945326,1,2021-01-12
송파구,서울특별시 송파구 거여동 성내천로 134 ,방범,37.49840607,127.1438703,2,2021-01-12
송파구,서울특별시 송파구 거여동 마천로 250 ,방범,37.49843849,127.1445948,4,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로32가길 12 ,방범,37.4985199,127.1535797,1,2021-01-12
송파구,서울특별시 송파구 마천동 마천로45길 28 ,방범,37.49852371,127.1512604,1,2021-01-12
송파구,서울특별시 송파구 마천동 마천로51가길 16 ,방범,37.49854053,127.1526179,4,2021-01-12
송파구,서울특별시 송파구 거여동 성내천로 126 더숲에이동,방범,37.49856245,127.1420181,2,2021-01-12
송파구,서울특별시 송파구 마천동 마천로43길 26 ,방범,37.49858856,127.1503601,2,2021-01-12
송파구,서울특별시 송파구 거여동 성내천로 142 ,방범,37.49902851,127.1443219,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 239 영광빌딩,방범,37.49903389,127.1548146,3,2021-01-12
송파구,서울특별시 송파구 마천동 거마로 71 원천빌딩,방범,37.49904981,127.1464095,2,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로28길 19 세풍빌라,방범,37.49908649,127.0924599,2,2021-01-12
송파구,서울특별시 송파구 마천동 거마로24길 17 ,방범,37.4991188,127.1491165,4,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로 50 ,방범,37.49917984,127.1025543,1,2021-01-12
송파구,서울특별시 송파구 가락동 양재대로 1002 ,방범,37.49921036,127.1178055,1,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로 61 ,방범,37.49926376,127.1037674,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로28길 19 세풍빌라,방범,37.49931335,127.0929794,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로34길 28 ,방범,37.49933624,127.0988312,1,2021-01-12
송파구,서울특별시 송파구 석촌동 삼학사로 22 세명주유소,방범,37.49938965,127.0966263,4,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 222 ,방범,37.4993958,127.152748,2,2021-01-12
송파구,서울특별시 송파구 오금동 동남로24길 7 덕수빌딩,방범,37.49949858,127.1374892,3,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 222 ,방범,37.49952316,127.1522675,1,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로 39 ,방범,37.49953609,127.1008879,2,2021-01-12
송파구,서울특별시 송파구 석촌동 삼학사로 28 ,방범,37.49962463,127.0974627,3,2021-01-12
송파구,서울특별시 송파구 가락동 송이로17길 17 ,방범,37.49962958,127.1222729,4,2021-01-12
송파구,서울특별시 송파구 오금동 동남로24길 17 ,방범,37.49981308,127.1386719,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 229 ,방범,37.49982,127.153345,3,2021-01-12
송파구,서울특별시 송파구 가락동 송파대로 345 헬리오시티,방범,37.49984627,127.1126532,3,2021-01-12
송파구,서울특별시 송파구 마천동 거마로22길 7 ,방범,37.49986479,127.1480148,4,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로28길 35 ,방범,37.49990451,127.0910453,4,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 239 영광빌딩,방범,37.49992752,127.1540222,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로28길 19 세풍빌라,방범,37.49998093,127.0920029,1,2021-01-12
송파구,서울특별시 송파구 석촌동 삼학사로 32 YH빌딩,방범,37.50005307,127.0962326,5,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 200 ,방범,37.50005348,127.1508636,4,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로 79 ,방범,37.50007629,127.105278,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로28길 19 ,방범,37.50013733,127.0928421,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로29가길 5 ,방범,37.50022888,127.1530685,1,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로 192 ,방범,37.50025177,127.1498947,1,2021-01-12
송파구,서울특별시 송파구 송파동 송이로 50 송파SK아파트,방범,37.500262,127.118046,2,2021-01-12
송파구,서울특별시 송파구 석촌동 삼학사로 32 YH빌딩,방범,37.500282,127.096859,3,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로22길 19 ,방범,37.50028307,127.0893832,4,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로 94 ,방범,37.50031975,127.1073936,3,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로5길 4 ,방범,37.50033188,127.1020737,1,2021-01-12
송파구,서울특별시 송파구 송파동 송이로12길 14 ,방범,37.50033569,127.1160965,1,2021-01-12
송파구,서울특별시 송파구 석촌동 가락로5길 3 거북하이빌,방범,37.50033716,127.1002185,3,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로36길 5 세종빌딩,방범,37.50044614,127.1128647,2,2021-01-12
송파구,서울특별시 송파구 마천동 성내천로29나길 17 ,방범,37.50050354,127.1540909,1,2021-01-12
송파구,서울특별시 송파구 석촌동 백제고분로34길 15 ,방범,37.50051579,127.0987834,5,2021-01-12
송파구,서울특별시 송파구 마천동 마천로33길 3 성진빌라,방범,37.50052704,127.1442651,4,2021-01-12
송파구,서울특별시 송파구 가락동 오금로38길 5 ,방범,37.50066376,127.1286316,1,2021-01-12
송파구,서울특별시 송파구 송파동 송파대로36길 5 세종빌딩,방범,37.50069809,127.1122742,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로28길 19 ,방범,37.50071423,127.0934643,4,2021-01-12
송파구,서울특별시 송파구 오금동 동남로 282 재상빌딩,방범,37.50082764,127.1378093,1,2021-01-12
송파구,서울특별시 송파구 삼전동 백제고분로28길 20 ,방범,37.50084686,127.0901031,1,2021-01-12
